subject,stimtype,task,s,contrast_id,Chat,g,tf,resp,rt,C
9,ellipse,A,-13.7049,3,-1,3,1,2,0.810933,-1
9,ellipse,A,-2.56964,5,-1,3,0,2,0.702951,1
9,ellipse,A,1.11216,2,1,2,1,6,0.96699,1
9,ellipse,A,0.0959215,2,1,2,0,6,0.756227,-1
9,ellipse,A,-2.35194,3,-1,2,0,3,1.27421,1
9,ellipse,A,-9.5338,2,-1,2,1,3,0.603586,-1
9,ellipse,A,3.87568,5,1,1,1,5,1.23609,1
9,ellipse,A,11.8699,3,1,4,1,8,0.534805,1
9,ellipse,A,0.694756,4,1,1,1,5,0.91751,1
9,ellipse,A,-3.18601,6,-1,1,1,4,0.740715,-1
9,ellipse,A,1.13849,6,-1,1,0,4,0.571352,1
9,ellipse,A,11.2588,4,1,2,1,6,0.72873,1
9,ellipse,A,-0.14422,4,1,2,0,6,0.592055,-1
9,ellipse,A,2.77876,5,1,2,1,6,0.602309,1
9,ellipse,A,0.351782,1,1,2,0,6,0.53667,-1
9,ellipse,A,5.65484,3,1,2,1,6,0.599285,1
9,ellipse,A,8.43538,3,1,2,1,6,0.419369,1
9,ellipse,A,3.42258,6,1,2,1,6,0.534584,1
9,ellipse,A,1.52534,4,1,1,0,5,0.901277,-1
9,ellipse,A,-0.197849,3,1,2,0,6,0.629296,-1
9,ellipse,A,9.16815,6,1,2,1,6,0.5765,1
9,ellipse,A,-5.51152,3,-1,3,1,2,0.605899,-1
9,ellipse,A,5.60799,4,1,1,1,5,1.40184,1
9,ellipse,A,-1.8463,6,1,1,0,5,0.597826,-1
9,ellipse,A,0.0298805,6,1,1,1,5,0.546493,1
9,ellipse,A,-2.31337,6,1,1,1,5,0.609134,1
9,ellipse,A,-5.05504,2,-1,2,1,3,0.813125,-1
9,ellipse,A,5.12082,3,1,2,1,6,0.721149,1
9,ellipse,A,-0.16261,6,1,1,0,5,0.728439,-1
9,ellipse,A,0.977175,4,1,1,1,5,0.735741,1
9,ellipse,A,-3.82163,1,-1,2,1,3,1.47835,-1
9,ellipse,A,10.517,5,1,3,1,7,0.623692,1
9,ellipse,A,-3.44129,2,-1,2,1,3,0.667153,-1
9,ellipse,A,3.71834,1,1,2,1,6,0.58044,1
9,ellipse,A,-8.09077,4,-1,2,1,3,0.625664,-1
9,ellipse,A,3.49005,5,1,2,0,6,0.797029,-1
9,ellipse,A,8.01738,2,1,4,1,8,0.753777,1
9,ellipse,A,6.89814,6,1,1,1,5,0.999671,1
9,ellipse,A,-2.97144,5,-1,1,1,4,0.787654,-1
9,ellipse,A,-0.714954,1,-1,1,1,4,0.600333,-1
9,ellipse,A,0.671457,1,1,2,0,6,0.676281,-1
9,ellipse,A,-0.633258,1,1,1,0,5,1.18165,-1
9,ellipse,A,-13.0211,5,-1,3,1,2,0.771027,-1
9,ellipse,A,6.81515,5,-1,3,0,2,0.904309,1
9,ellipse,A,-8.92041,3,-1,2,1,3,1.00017,-1
9,ellipse,A,2.70188,2,1,2,1,6,0.7242,1
9,ellipse,A,0.789877,5,1,2,1,6,0.715507,1
9,ellipse,A,-3.62005,3,-1,2,0,3,0.467504,1
9,ellipse,A,-1.87737,1,1,2,1,6,0.836824,1
9,ellipse,A,-17.947,2,-1,3,1,2,0.519497,-1
9,ellipse,A,10.3199,5,1,3,1,7,0.470797,1
9,ellipse,A,-5.04295,4,-1,3,0,2,0.600089,1
9,ellipse,A,-8.54235,1,-1,3,1,2,0.452133,-1
9,ellipse,A,-3.25234,1,-1,3,1,2,1.01408,-1
9,ellipse,A,4.11084,4,1,1,1,5,1.43842,1
9,ellipse,A,-11.631,1,-1,3,1,2,0.681063,-1
9,ellipse,A,7.08033,4,1,2,0,6,0.946372,-1
9,ellipse,A,3.55911,6,1,1,1,5,0.673168,1
9,ellipse,A,5.33842,4,1,1,1,5,0.506419,1
9,ellipse,A,3.07677,4,1,1,1,5,0.586376,1
9,ellipse,A,5.51223,5,1,1,1,5,0.727033,1
9,ellipse,A,2.96819,6,1,1,1,5,0.526354,1
9,ellipse,A,-6.09788,2,-1,3,1,2,0.605853,-1
9,ellipse,A,-5.93803,5,-1,2,1,3,1.65768,-1
9,ellipse,A,-0.444985,5,-1,1,0,4,0.747773,1
9,ellipse,A,4.29152,3,1,1,1,5,0.450355,1
9,ellipse,A,-5.98689,2,-1,3,1,2,0.580396,-1
9,ellipse,A,-3.07334,4,-1,3,1,2,0.657616,-1
9,ellipse,A,7.56245,6,1,1,1,5,1.03562,1
9,ellipse,A,-14.5121,5,-1,3,1,2,0.51828,-1
9,ellipse,A,-6.81299,4,-1,3,0,2,0.645542,1
9,ellipse,A,-3.1213,1,-1,2,0,3,0.640213,1
9,ellipse,A,-13.5719,6,-1,3,0,2,0.714837,1
9,ellipse,A,-3.01205,2,-1,3,1,2,0.514891,-1
9,ellipse,A,7.18051,4,1,1,1,5,0.594869,1
9,ellipse,A,2.80933,2,1,1,1,5,0.575538,1
9,ellipse,A,-8.89945,4,-1,3,1,2,0.428861,-1
9,ellipse,A,-9.27328,6,-1,3,1,2,0.51216,-1
9,ellipse,A,-0.0488374,6,-1,2,1,3,0.832065,-1
9,ellipse,A,9.99713,3,1,3,1,7,0.563537,1
9,ellipse,A,3.2584,5,1,2,1,6,0.641427,1
9,ellipse,A,0.0412313,3,1,2,1,6,0.700127,1
9,ellipse,A,3.18992,2,1,2,1,6,0.596155,1
9,ellipse,A,11.7816,4,1,3,1,7,0.67279,1
9,ellipse,A,-3.47406,4,-1,2,1,3,1.43404,-1
9,ellipse,A,-3.70545,1,-1,2,1,3,0.740788,-1
9,ellipse,A,-11.787,6,-1,1,1,4,1.5634,-1
9,ellipse,A,0.498403,6,-1,1,0,4,0.833368,1
9,ellipse,A,2.93836,5,-1,1,1,4,0.532042,-1
9,ellipse,A,13.6319,1,1,3,1,7,0.547394,1
9,ellipse,A,3.95053,3,1,2,1,6,0.786061,1
9,ellipse,A,-10.7089,4,-1,3,1,2,0.550657,-1
9,ellipse,A,-1.9068,4,-1,2,1,3,0.820624,-1
9,ellipse,A,-5.55997,5,-1,1,1,4,1.23989,-1
9,ellipse,A,-2.37826,2,-1,1,1,4,0.506558,-1
9,ellipse,A,-0.663667,4,-1,1,1,4,0.570526,-1
9,ellipse,A,-6.22752,3,-1,3,1,2,0.759826,-1
9,ellipse,A,8.60349,4,1,3,1,7,0.653809,1
9,ellipse,A,-2.64221,1,-1,3,0,2,0.583934,1
9,ellipse,A,3.63574,4,1,2,1,6,0.708591,1
9,ellipse,A,-5.99416,2,-1,3,1,2,0.92447,-1
9,ellipse,A,4.1845,2,1,3,1,7,0.747859,1
9,ellipse,A,5.45887,5,1,1,1,5,0.742445,1
9,ellipse,A,0.519873,5,-1,2,0,3,1.30913,1
9,ellipse,A,5.97017,6,1,2,1,6,0.637207,1
9,ellipse,A,-9.15671,1,-1,3,0,2,0.663797,1
9,ellipse,A,5.41098,1,1,4,0,8,0.497691,-1
9,ellipse,A,-9.29178,6,-1,3,0,2,0.642347,1
9,ellipse,A,2.12504,3,1,2,1,6,0.605037,1
9,ellipse,A,-4.33021,5,-1,2,1,3,0.793112,-1
9,ellipse,A,-0.604367,1,1,2,0,6,0.685695,-1
9,ellipse,A,10.3554,4,1,3,1,7,0.678313,1
9,ellipse,A,-2.46621,6,1,1,1,5,0.815598,1
9,ellipse,A,10.1071,4,1,3,1,7,0.675647,1
9,ellipse,A,2.42111,1,1,2,1,6,0.652928,1
9,ellipse,A,-16.7024,3,-1,3,1,2,0.502912,-1
9,ellipse,A,-1.42593,3,1,1,0,5,1.3189,-1
9,ellipse,A,-13.3887,3,-1,3,1,2,0.454229,-1
9,ellipse,A,11.1235,3,1,3,1,7,0.568259,1
9,ellipse,A,7.02213,3,1,4,1,8,0.453519,1
9,ellipse,A,10.3561,5,1,2,1,6,0.695595,1
9,ellipse,A,-4.19938,4,-1,3,0,2,1.18425,1
9,ellipse,A,2.94366,3,1,2,1,6,1.01282,1
9,ellipse,A,1.29988,3,1,2,1,6,0.480875,1
9,ellipse,A,2.99434,3,1,2,1,6,0.450129,1
9,ellipse,A,-3.10792,3,1,2,1,6,0.724164,1
9,ellipse,A,4.76413,5,1,2,1,6,0.61946,1
9,ellipse,A,-6.48388,5,1,2,0,6,0.662824,-1
9,ellipse,A,-2.74999,2,-1,3,1,2,0.560774,-1
9,ellipse,A,5.12768,2,1,3,0,7,0.750651,-1
9,ellipse,A,6.97371,2,1,2,1,6,0.724737,1
9,ellipse,A,-12.1446,3,-1,2,1,3,0.683832,-1
9,ellipse,A,4.164,3,1,3,1,7,0.548707,1
9,ellipse,A,-4.13432,1,-1,2,1,3,1.13932,-1
9,ellipse,A,-9.1463,5,-1,1,1,4,0.794619,-1
9,ellipse,A,3.67951,5,-1,1,0,4,0.751177,1
9,ellipse,A,-2.56496,4,-1,1,1,4,0.597178,-1
9,ellipse,A,-1.82549,3,1,2,1,6,0.897889,1
9,ellipse,A,-0.63047,1,-1,1,1,4,0.72242,-1
9,ellipse,A,-10.6628,3,-1,3,1,2,0.76183,-1
9,ellipse,A,5.99589,4,1,1,1,5,1.3917,1
9,ellipse,A,2.08017,6,1,1,1,5,0.63589,1
9,ellipse,A,-4.15877,5,1,1,0,5,0.710572,-1
9,ellipse,A,2.40007,4,1,2,1,6,0.814571,1
9,ellipse,A,-18.3586,3,-1,3,1,2,1.10701,-1
9,ellipse,A,-1.07264,3,1,1,0,5,0.714432,-1
9,ellipse,A,-6.19095,6,-1,1,1,4,0.626429,-1
9,ellipse,A,4.90418,3,1,1,1,5,0.686417,1
9,ellipse,A,-11.1247,1,-1,3,1,2,0.422992,-1
9,ellipse,A,-6.64995,3,-1,2,1,3,0.682434,-1
9,ellipse,A,-2.534,3,-1,1,0,4,0.98561,1
9,ellipse,A,5.21635,1,1,2,1,6,0.597667,1
9,ellipse,A,13.4544,4,1,3,1,7,0.610862,1
9,ellipse,A,-4.12838,4,-1,2,0,3,0.766977,1
9,ellipse,A,-3.88242,5,-1,2,0,3,0.996229,1
9,ellipse,A,8.2518,3,1,3,1,7,0.560299,1
9,ellipse,A,8.05238,1,1,3,1,7,0.49441,1
9,ellipse,A,-2.67648,2,-1,2,1,3,0.767521,-1
9,ellipse,A,-3.95176,6,-1,2,1,3,0.692869,-1
9,ellipse,A,-6.46512,3,-1,3,1,2,0.525563,-1
9,ellipse,A,-3.02181,5,-1,3,0,2,0.508887,1
9,ellipse,A,1.94395,3,1,2,1,6,0.716759,1
9,ellipse,A,7.61555,3,1,3,1,7,0.692219,1
9,ellipse,A,3.98679,5,1,2,1,6,0.732118,1
9,ellipse,A,5.17721,5,1,2,0,6,0.884035,-1
9,ellipse,A,0.820042,3,1,2,1,6,0.484744,1
9,ellipse,A,0.928161,6,1,2,0,6,0.469334,-1
9,ellipse,A,7.04624,6,1,2,1,6,0.48671,1
9,ellipse,A,11.8849,2,1,3,1,7,0.647322,1
9,ellipse,A,6.7041,1,1,4,1,8,0.625391,1
9,ellipse,A,4.82372,4,1,3,1,7,0.685286,1
9,ellipse,A,-1.30922,4,1,2,1,6,0.581427,1
9,ellipse,A,-3.0943,1,-1,3,0,2,0.547254,1
9,ellipse,A,-3.89099,1,-1,2,0,3,0.609385,1
9,ellipse,A,-3.30881,3,-1,2,1,3,0.637418,-1
9,ellipse,A,2.95248,3,1,1,1,5,1.95997,1
9,ellipse,A,6.60821,5,1,2,1,6,0.669948,1
9,ellipse,A,-0.292519,6,1,2,0,6,1.75134,-1
9,ellipse,A,-5.60631,6,-1,1,1,4,0.805414,-1
9,ellipse,A,-12.8067,6,-1,2,1,3,0.665331,-1
9,ellipse,A,-1.35775,1,-1,3,0,2,0.6753,1
9,ellipse,A,-15.0514,2,-1,3,1,2,0.588571,-1
9,ellipse,A,-2.41204,6,-1,1,0,4,1.46525,1
9,ellipse,A,0.304184,3,-1,1,1,4,0.467283,-1
9,ellipse,A,-3.99423,5,-1,1,1,4,0.676483,-1
9,ellipse,A,10.3092,1,1,3,1,7,0.717891,1
9,ellipse,A,-6.16972,5,-1,2,1,3,0.85322,-1
9,ellipse,A,-3.08209,4,-1,3,1,2,0.855268,-1
9,ellipse,A,-4.75268,5,1,1,1,5,0.889222,1
9,ellipse,A,-3.73769,2,-1,1,1,4,0.665922,-1
9,ellipse,A,-1.13165,5,-1,2,0,3,1.17111,1
9,ellipse,A,-2.96579,3,-1,3,0,2,0.872401,1
9,ellipse,A,1.10101,3,-1,2,0,3,0.585816,1
9,ellipse,A,7.23925,5,1,2,1,6,0.83848,1
9,ellipse,A,9.91829,2,1,3,1,7,0.793118,1
9,ellipse,A,6.80283,3,1,3,1,7,0.509733,1
9,ellipse,A,-0.897167,1,-1,2,0,3,0.813691,1
9,ellipse,A,0.990321,5,-1,1,0,4,0.673623,1
9,ellipse,B,-2.30597,1,-1,3,1,2,1.80245,-1
9,ellipse,B,-4.99489,3,-1,2,0,3,1.33451,1
9,ellipse,B,-0.59646,2,-1,3,1,2,1.10918,-1
9,ellipse,B,-4.35617,6,-1,3,0,2,1.10113,1
9,ellipse,B,2.08494,6,-1,3,1,2,1.20514,-1
9,ellipse,B,-0.523866,5,-1,3,1,2,0.841063,-1
9,ellipse,B,-5.62599,1,1,2,1,6,1.0997,1
9,ellipse,B,-2.41034,1,-1,2,1,3,1.20366,-1
9,ellipse,B,2.12842,4,-1,3,0,2,0.839705,1
9,ellipse,B,4.06993,2,-1,3,0,2,1.16244,1
9,ellipse,B,-1.82395,4,-1,3,1,2,1.24827,-1
9,ellipse,B,-4.44811,3,-1,2,1,3,0.819025,-1
9,ellipse,B,8.77757,5,-1,2,0,3,0.662362,1
9,ellipse,B,3.25807,3,-1,2,1,3,0.656287,-1
9,ellipse,B,-3.43024,2,-1,2,1,3,0.698226,-1
9,ellipse,B,-3.92155,1,-1,2,1,3,0.579,-1
9,ellipse,B,0.627599,4,-1,2,1,3,0.768255,-1
9,ellipse,B,1.52273,3,-1,2,0,3,0.8216,1
9,ellipse,B,-2.64733,2,-1,2,1,3,0.760902,-1
9,ellipse,B,-1.03022,2,-1,2,1,3,0.638895,-1
9,ellipse,B,22.8519,5,1,3,1,7,1.41762,1
9,ellipse,B,0.385892,3,-1,2,1,3,1.02881,-1
9,ellipse,B,10.8801,4,-1,2,0,3,1.94711,1
9,ellipse,B,-17.4876,5,-1,2,0,3,1.09152,1
9,ellipse,B,3.94226,4,-1,1,1,4,2.9081,-1
9,ellipse,B,-7.15099,1,1,3,1,7,2.21998,1
9,ellipse,B,-16.7632,3,1,3,1,7,0.807496,1
9,ellipse,B,17.1056,5,1,3,1,7,1.05138,1
9,ellipse,B,-3.49299,5,-1,1,1,4,0.837341,-1
9,ellipse,B,-1.64792,3,-1,2,1,3,1.01596,-1
9,ellipse,B,1.79988,6,-1,2,0,3,0.883373,1
9,ellipse,B,0.1925,5,-1,2,1,3,1.23594,-1
9,ellipse,B,2.53681,2,-1,2,1,3,1.1746,-1
9,ellipse,B,-6.80805,5,1,2,1,6,1.46787,1
9,ellipse,B,0.152588,2,-1,3,1,2,1.14115,-1
9,ellipse,B,-5.21308,3,-1,3,1,2,0.971941,-1
9,ellipse,B,1.80611,2,-1,2,1,3,1.04948,-1
9,ellipse,B,0.576912,3,-1,2,0,3,1.38015,1
9,ellipse,B,3.91468,6,-1,2,0,3,0.881503,1
9,ellipse,B,1.59128,1,-1,3,0,2,0.770837,1
9,ellipse,B,11.9276,1,1,2,1,6,3.76803,1
9,ellipse,B,10.0301,4,1,2,1,6,1.87734,1
9,ellipse,B,-0.915472,1,-1,3,1,2,1.15066,-1
9,ellipse,B,3.80401,4,-1,2,1,3,0.900659,-1
9,ellipse,B,1.70045,1,-1,2,0,3,0.48305,1
9,ellipse,B,-15.3934,6,1,2,1,6,1.93599,1
9,ellipse,B,1.50807,2,-1,3,1,2,1.62264,-1
9,ellipse,B,-7.34467,3,-1,2,0,3,1.51398,1
9,ellipse,B,17.947,2,1,2,1,6,2.70761,1
9,ellipse,B,0.96056,1,-1,2,1,3,2.05974,-1
9,ellipse,B,-2.03795,4,-1,2,1,3,0.973915,-1
9,ellipse,B,-2.76485,6,-1,2,0,3,0.667086,1
9,ellipse,B,-1.81755,5,-1,3,0,2,0.500475,1
9,ellipse,B,24.9795,3,1,3,1,7,1.46041,1
9,ellipse,B,13.4977,3,1,3,1,7,0.638463,1
9,ellipse,B,-3.22002,1,-1,2,0,3,1.2888,1
9,ellipse,B,3.23776,6,-1,2,1,3,0.585744,-1
9,ellipse,B,-8.10095,3,-1,2,0,3,1.8783,1
9,ellipse,B,-1.79215,3,-1,2,0,3,0.719434,1
9,ellipse,B,-2.38969,6,-1,2,1,3,0.855078,-1
9,ellipse,B,3.51703,4,-1,2,1,3,1.81698,-1
9,ellipse,B,-1.83869,3,-1,2,0,3,0.772315,1
9,ellipse,B,6.08057,1,-1,2,0,3,1.19368,1
9,ellipse,B,-4.37003,5,-1,3,1,2,0.782388,-1
9,ellipse,B,1.49327,5,-1,3,1,2,0.835638,-1
9,ellipse,B,-2.72136,4,-1,3,1,2,0.950222,-1
9,ellipse,B,1.34263,4,-1,3,1,2,0.884258,-1
9,ellipse,B,11.9979,6,-1,4,0,1,1.34893,1
9,ellipse,B,1.48769,4,-1,4,1,1,1.18749,-1
9,ellipse,B,3.12606,4,-1,4,1,1,1.17613,-1
9,ellipse,B,-6.15935,4,-1,3,1,2,1.9494,-1
9,ellipse,B,6.99668,2,-1,2,0,3,1.47575,1
9,ellipse,B,-0.807805,3,-1,3,0,2,1.2934,1
9,ellipse,B,-5.50115,4,-1,3,0,2,1.03805,1
9,ellipse,B,-14.433,4,1,2,1,6,1.20876,1
9,ellipse,B,2.2923,2,-1,2,1,3,0.924773,-1
9,ellipse,B,15.4961,3,-1,1,0,4,2.6198,1
9,ellipse,B,-0.757378,1,-1,3,1,2,0.902166,-1
9,ellipse,B,-9.99677,4,-1,2,0,3,1.6501,1
9,ellipse,B,-1.30887,3,-1,3,1,2,1.06004,-1
9,ellipse,B,2.62033,3,-1,3,1,2,0.909972,-1
9,ellipse,B,4.23211,2,-1,3,0,2,1.06999,1
9,ellipse,B,-23.8887,5,1,1,1,5,3.01513,1
9,ellipse,B,5.0616,3,-1,2,0,3,1.8908,1
9,ellipse,B,2.36724,3,-1,3,1,2,0.987887,-1
9,ellipse,B,22.0348,4,1,2,1,6,1.43252,1
9,ellipse,B,-3.57023,4,-1,3,1,2,1.05992,-1
9,ellipse,B,-7.46093,4,-1,2,0,3,3.35754,1
9,ellipse,B,-1.59355,2,-1,2,0,3,0.747454,1
9,ellipse,B,0.87249,3,-1,2,0,3,0.610482,1
9,ellipse,B,5.02403,2,1,1,0,5,1.66237,-1
9,ellipse,B,12.2644,5,-1,2,0,3,3.24829,1
9,ellipse,B,5.03593,3,-1,2,1,3,0.931109,-1
9,ellipse,B,12.5431,6,-1,2,0,3,0.850022,1
9,ellipse,B,15.8129,5,-1,2,0,3,1.0923,1
9,ellipse,B,1.30984,2,-1,2,0,3,0.58894,1
9,ellipse,B,16.6281,5,-1,1,0,4,1.55183,1
9,ellipse,B,21.053,2,1,2,1,6,1.60616,1
9,ellipse,B,5.49426,2,-1,2,0,3,1.17782,1
9,ellipse,B,2.05173,5,-1,2,0,3,0.879501,1
9,ellipse,B,1.21096,6,-1,2,1,3,0.752845,-1
9,ellipse,B,-3.20419,4,-1,2,0,3,0.646832,1
9,ellipse,B,-5.49143,2,-1,2,1,3,0.929452,-1
9,ellipse,B,2.74924,5,-1,2,1,3,0.736778,-1
9,ellipse,B,9.11851,4,-1,2,0,3,0.935415,1
9,ellipse,B,-1.04028,5,-1,2,1,3,0.757796,-1
9,ellipse,B,-3.38072,5,-1,2,1,3,0.588099,-1
9,ellipse,B,22.0578,5,1,2,1,6,1.43248,1
9,ellipse,B,-22.2822,3,1,3,1,7,0.996039,1
9,ellipse,B,-3.15885,2,-1,1,1,4,0.65645,-1
9,ellipse,B,-12.6783,5,1,2,1,6,2.15457,1
9,ellipse,B,5.55898,4,-1,2,1,3,0.648633,-1
9,ellipse,B,12.5742,2,-1,1,0,4,1.61928,1
9,ellipse,B,-3.56803,6,-1,3,1,2,1.75061,-1
9,ellipse,B,-4.83076,3,-1,3,0,2,1.20425,1
9,ellipse,B,8.01513,1,1,1,1,5,2.31224,1
9,ellipse,B,-4.17247,6,-1,2,0,3,1.76021,1
9,ellipse,B,-0.110922,3,-1,2,1,3,0.670225,-1
9,ellipse,B,0.118462,3,-1,2,0,3,0.743586,1
9,ellipse,B,14.222,3,1,3,1,7,2.44615,1
9,ellipse,B,-3.83073,5,-1,2,1,3,1.13676,-1
9,ellipse,B,-9.6513,4,1,2,1,6,2.56739,1
9,ellipse,B,-11.748,5,-1,3,0,2,0.932754,1
9,ellipse,B,-1.22149,1,-1,3,1,2,0.819412,-1
9,ellipse,B,2.22715,5,-1,3,1,2,1.04662,-1
9,ellipse,B,-7.06443,2,1,2,0,6,1.08946,-1
9,ellipse,B,-3.69225,6,-1,2,1,3,1.65803,-1
9,ellipse,B,-13.9947,1,1,2,1,6,1.91596,1
9,ellipse,B,-9.95408,6,-1,2,0,3,1.68331,1
9,ellipse,B,6.75837,4,-1,2,1,3,0.803965,-1
9,ellipse,B,23.8951,5,-1,1,0,4,1.62395,1
9,ellipse,B,-0.21902,5,-1,3,1,2,1.33926,-1
9,ellipse,B,-5.60181,5,-1,2,0,3,0.90254,1
9,ellipse,B,7.39875,1,-1,1,1,4,1.59044,-1
9,ellipse,B,-3.42684,6,-1,3,0,2,1.13114,1
9,ellipse,B,3.93257,5,-1,1,0,4,1.29854,1
9,ellipse,B,-4.95501,4,-1,1,1,4,0.659101,-1
9,ellipse,B,1.61286,5,-1,1,1,4,0.589119,-1
9,ellipse,B,-15.4337,3,1,3,1,7,1.12996,1
9,ellipse,B,-2.67044,2,-1,1,1,4,1.29715,-1
9,ellipse,B,3.39525,6,-1,2,0,3,1.55369,1
9,ellipse,B,-0.470903,3,-1,2,1,3,0.823718,-1
9,ellipse,B,-2.07338,1,-1,2,1,3,0.698959,-1
9,ellipse,B,-4.28446,2,-1,2,1,3,0.739697,-1
9,ellipse,B,11.6908,6,-1,1,0,4,1.65058,1
9,ellipse,B,-1.557,5,-1,2,1,3,1.23664,-1
9,ellipse,B,-7.27108,4,1,2,1,6,1.41515,1
9,ellipse,B,-0.0594754,6,1,1,0,5,1.15528,-1
9,ellipse,B,-1.98487,4,-1,1,0,4,1.04924,1
9,ellipse,B,1.58899,5,-1,1,1,4,1.87583,-1
9,ellipse,B,1.48858,3,-1,1,0,4,1.02121,1
9,ellipse,B,0.581036,4,1,1,0,5,0.824518,-1
9,ellipse,B,-0.348032,1,1,1,0,5,0.63587,-1
9,ellipse,B,-0.348629,6,-1,1,1,4,0.806521,-1
9,ellipse,B,-17.1162,3,1,3,1,7,1.03454,1
9,ellipse,B,2.21371,2,-1,1,1,4,1.34905,-1
9,ellipse,B,-4.35154,6,-1,2,1,3,1.79567,-1
9,ellipse,B,3.20961,6,-1,1,0,4,0.864416,1
9,ellipse,B,-0.463747,6,-1,1,1,4,0.94646,-1
9,ellipse,B,-10.0853,4,1,2,1,6,1.39302,1
9,ellipse,B,10.1457,3,1,2,1,6,0.973704,1
9,ellipse,B,-3.69269,3,-1,2,1,3,0.938952,-1
9,ellipse,B,3.03526,1,-1,1,0,4,1.30572,1
9,ellipse,B,3.17425,3,-1,1,1,4,1.3537,-1
9,ellipse,B,-14.063,6,-1,2,0,3,3.01563,1
9,ellipse,B,-2.07707,1,1,1,0,5,1.82762,-1
9,ellipse,B,4.76427,4,-1,1,1,4,1.21488,-1
9,ellipse,B,1.79972,6,-1,2,0,3,1.52291,1
9,ellipse,B,2.85644,2,-1,2,0,3,1.40227,1
9,ellipse,B,5.28622,2,-1,2,1,3,1.35014,-1
9,ellipse,B,1.96628,5,-1,2,0,3,0.884158,1
9,ellipse,B,19.0946,5,-1,1,0,4,1.58876,1
9,ellipse,B,-3.42793,4,-1,1,1,4,1.35347,-1
9,ellipse,B,5.48196,2,-1,1,0,4,1.38344,1
9,ellipse,B,0.132771,6,1,1,0,5,0.820095,-1
9,ellipse,B,1.92096,1,1,1,0,5,0.599413,-1
9,ellipse,B,-3.90122,4,-1,1,1,4,1.20347,-1
9,ellipse,B,-0.0439555,4,1,1,0,5,0.935381,-1
9,ellipse,B,-0.801319,3,-1,1,1,4,0.517931,-1
9,ellipse,B,1.47733,6,-1,1,1,4,0.741316,-1
9,ellipse,B,17.3294,2,1,2,1,6,1.00423,1
9,ellipse,B,3.42483,5,-1,1,0,4,1.39996,1
9,ellipse,B,0.245773,1,-1,2,0,3,0.644232,1
9,ellipse,B,13.2009,5,-1,1,0,4,1.37488,1
9,ellipse,B,1.79501,3,-1,1,1,4,0.89218,-1
9,ellipse,B,7.45641,3,-1,1,0,4,1.40479,1
9,ellipse,B,0.261065,5,-1,2,0,3,0.872807,1
9,ellipse,B,3.73656,3,1,1,0,5,0.794145,-1
9,ellipse,B,18.5012,3,1,2,1,6,1.7906,1
9,ellipse,B,-2.43012,1,-1,1,0,4,0.651555,1
9,ellipse,B,1.11706,3,-1,1,0,4,0.709147,1
9,ellipse,B,-23.7806,4,1,2,1,6,1.80536,1
9,ellipse,B,-1.74612,6,-1,1,1,4,1.07706,-1
9,ellipse,B,-3.24649,2,-1,1,0,4,0.846686,1
9,ellipse,B,3.50196,2,-1,2,1,3,0.560984,-1
9,ellipse,B,0.786189,2,1,2,0,6,0.511067,-1
9,ellipse,B,-3.37979,2,-1,2,1,3,0.543338,-1
9,ellipse,B,-0.213919,4,-1,2,1,3,0.493959,-1
9,ellipse,B,-4.82375,6,-1,2,0,3,0.558533,1
9,ellipse,B,-21.6629,4,1,2,1,6,1.27645,1
9,ellipse,B,8.78456,4,1,2,1,6,0.701935,1
9,ellipse,B,-3.73916,3,-1,1,1,4,0.805593,-1
9,ellipse,B,2.24169,4,-1,1,0,4,0.953816,1
9,ellipse,B,-0.65077,1,1,1,0,5,0.48793,-1
9,ellipse,B,0.402201,4,-1,2,1,3,0.760529,-1
9,ellipse,B,5.5995,6,-1,2,0,3,0.654562,1
9,ellipse,B,12.8762,2,1,2,1,6,1.08055,1
9,ellipse,B,13.0421,5,1,2,1,6,1.56978,1
9,ellipse,B,1.34739,5,-1,1,1,4,0.67917,-1
9,ellipse,B,-9.76958,1,1,2,1,6,1.44044,1
9,ellipse,B,0.356442,6,-1,1,1,4,0.875014,-1
9,ellipse,B,0.420016,1,-1,2,0,3,0.556103,1
9,ellipse,B,-2.82093,2,-1,2,1,3,0.522169,-1
9,ellipse,B,-2.71748,6,-1,2,1,3,0.713787,-1
9,ellipse,B,3.42118,5,-1,2,1,3,0.641684,-1
9,ellipse,B,-5.21262,1,-1,2,1,3,0.780385,-1
9,ellipse,B,12.3707,1,1,2,1,6,0.926168,1
9,ellipse,B,-3.55349,4,-1,1,1,4,0.81102,-1
9,ellipse,B,-9.43253,5,-1,1,0,4,0.798996,1
9,ellipse,B,-5.24662,1,-1,1,0,4,0.675394,1
9,ellipse,B,9.19032,3,1,2,1,6,0.90895,1
9,ellipse,B,-3.98213,3,-1,1,0,4,0.828948,1
9,ellipse,B,7.36537,6,1,2,1,6,0.896128,1
9,ellipse,B,0.277663,5,-1,2,0,3,0.752916,1
9,ellipse,B,1.77639,1,-1,2,1,3,0.502851,-1
9,ellipse,B,0.506392,2,-1,2,1,3,0.518804,-1
9,ellipse,B,-19.7177,2,1,1,1,5,1.52606,1
9,ellipse,B,-0.5331,3,-1,1,1,4,0.893434,-1
9,ellipse,B,-2.13274,1,-1,1,1,4,0.59009,-1
9,ellipse,B,-7.93485,3,1,1,0,5,1.25286,-1
