subject_name,task,block_type,stim_type,stim_category,stim_orientation,stim_cue_validity,stim_cue_validity_id,resp_confidence,resp_correct,resp_category,resp_rt
ds,B,Test,grate,-1,1.5391020601384169,1,1,4,1,-1,1.4186129049630836
ds,B,Test,grate,-1,-0.890781138265372,1,1,3,1,-1,0.5242953749839216
ds,B,Test,grate,1,-12.180609889583828,1,1,4,1,1,1.895930846920237
ds,B,Test,grate,1,0.03398015516131597,1,1,3,0,-1,1.4717498769750819
ds,B,Test,grate,-1,0.13212111410663913,1,1,3,1,-1,0.5179398290347308
ds,B,Test,grate,1,8.527936983408894,1,1,3,1,1,1.626845579012297
ds,B,Test,grate,1,-3.7951066437549477,1,1,3,0,-1,0.7027875580824912
ds,B,Test,grate,-1,-0.9643792075484056,-1,3,3,1,-1,1.911462121992372
ds,B,Test,grate,1,4.062454778349635,1,1,4,0,-1,0.7306219979654998
ds,B,Test,grate,-1,2.361826601500929,1,1,3,1,-1,0.4112684440333396
ds,B,Test,grate,-1,2.979382685418658,1,1,2,0,1,0.7075918740592897
ds,B,Test,grate,1,-21.051264119368682,1,1,3,1,1,0.3710243080276996
ds,B,Test,grate,1,-18.287198430040554,1,1,3,1,1,0.7525996529730037
ds,B,Test,grate,1,3.3070974584391504,0,2,4,0,-1,1.3462440819712356
ds,B,Test,grate,1,13.73337436210177,1,1,3,0,-1,0.2399110390106216
ds,B,Test,grate,1,-0.21913164351019015,1,1,3,0,-1,1.2430057470919564
ds,B,Test,grate,1,8.265979220597906,1,1,3,0,-1,0.9572356020798907
ds,B,Test,grate,-1,1.7075741279028198,1,1,3,1,-1,0.40899975202046335
ds,B,Test,grate,1,5.197816290638512,0,2,2,1,1,1.2810787870548666
ds,B,Test,grate,-1,-0.022830887446176916,1,1,2,1,-1,1.2373783059883863
ds,B,Test,grate,-1,-0.1218997425012582,-1,3,3,1,-1,1.4681586170336232
ds,B,Test,grate,1,-30.00572021554168,0,2,4,1,1,1.2154793810332194
ds,B,Test,grate,-1,4.919202343016565,1,1,2,0,1,1.706274586962536
ds,B,Test,grate,1,0.8638369578369886,1,1,3,0,-1,0.6366974409902468
ds,B,Test,grate,-1,3.244223503060338,1,1,3,1,-1,6.958574439981021
ds,B,Test,grate,1,1.4562354463350529,1,1,3,0,-1,0.4221348699647933
ds,B,Test,grate,-1,0.8093706654443651,0,2,3,1,-1,1.0820833439938724
ds,B,Test,grate,-1,2.3519142247512086,-1,3,3,0,1,0.9419156290823594
ds,B,Test,grate,-1,-5.9555107343489295,1,1,3,0,1,0.27642724802717566
ds,B,Test,grate,-1,-5.020155488105325,-1,3,3,1,-1,0.4455798550043255
ds,B,Test,grate,-1,6.3471824355481505,0,2,2,0,1,0.9736062498996034
ds,B,Test,grate,1,-2.762995014373749,1,1,2,1,1,0.5482254209928215
ds,B,Test,grate,-1,-1.642652911788794,1,1,3,1,-1,0.3070497640874237
ds,B,Test,grate,-1,0.9846235281072503,1,1,2,1,-1,0.7826128490269184
ds,B,Test,grate,1,-3.5395990741431795,-1,3,3,0,-1,0.2543464220361784
ds,B,Test,grate,-1,6.101704988980188,1,1,2,1,-1,0.8858131569577381
ds,B,Test,grate,-1,-1.0520821728027085,0,2,2,0,1,0.708534647943452
ds,B,Test,grate,-1,-0.6980647790114005,0,2,2,0,1,0.6645425739698112
ds,B,Test,grate,-1,-3.993274219782407,1,1,3,1,-1,0.3353368340758607
ds,B,Test,grate,1,-15.986414672515009,1,1,3,1,1,3.4945498880697414
ds,B,Test,grate,-1,-1.3486633630515281,1,1,2,1,-1,1.8686618490610272
ds,B,Test,grate,-1,2.9709297864802924,1,1,2,1,-1,1.997482800972648
ds,B,Test,grate,1,8.019210594965148,1,1,3,0,-1,0.47441363509278744
ds,B,Test,grate,1,-30.085478273324455,1,1,3,1,1,0.4003087889868766
ds,B,Test,grate,1,9.130071168454291,1,1,3,1,1,4.708187767071649
ds,B,Test,grate,1,10.228602983518506,0,2,2,1,1,1.1583418250083923
ds,B,Test,grate,-1,-0.14735545465423766,1,1,1,1,-1,1.8810984890442342
ds,B,Test,grate,-1,0.6260444723046007,1,1,4,1,-1,1.2866747240768746
ds,B,Test,grate,1,-17.84303324547888,1,1,3,1,1,1.1417633580276743
ds,B,Test,grate,-1,5.2273265751236835,1,1,3,1,-1,0.591141042066738
ds,B,Test,grate,1,-7.5548534593833985,1,1,3,1,1,1.016017884016037
ds,B,Test,grate,1,1.5719421205119652,0,2,3,0,-1,1.1941502130357549
ds,B,Test,grate,-1,-0.4001671358959238,0,2,3,1,-1,1.1922679709969088
ds,B,Test,grate,1,9.649110116382744,1,1,3,0,-1,0.7010413070674986
ds,B,Test,grate,1,13.944011403687028,0,2,3,0,-1,1.105361795052886
ds,B,Test,grate,-1,-6.798160586204369,1,1,3,1,-1,2.029002857976593
ds,B,Test,grate,-1,3.61316567752145,1,1,2,0,1,0.7293307239888236
ds,B,Test,grate,-1,-2.9684024828480338,-1,3,3,1,-1,1.1202669449849054
ds,B,Test,grate,1,11.828805364684591,-1,3,3,0,-1,1.3529058650601655
ds,B,Test,grate,1,27.42114912762986,1,1,3,1,1,5.5839804109418765
ds,B,Test,grate,-1,0.5694314474792774,1,1,1,1,-1,0.9137427589157596
ds,B,Test,grate,1,-21.86947134599829,0,2,3,1,1,1.8294498790055513
ds,B,Test,grate,1,16.76001662716305,1,1,3,1,1,0.47392757004126906
ds,B,Test,grate,-1,6.616165338018364,0,2,3,0,1,0.4831843349384144
ds,B,Test,grate,1,0.8620435396273378,-1,3,3,0,-1,2.783113703946583
ds,B,Test,grate,1,39.40348466253131,1,1,4,1,1,0.7327936060028151
ds,B,Test,grate,1,-11.15084069064355,-1,3,2,0,-1,2.5629748690407723
ds,B,Test,grate,-1,0.8076305464763177,1,1,3,1,-1,0.9218526789918542
ds,B,Test,grate,1,-0.0024367620978416045,1,1,3,0,-1,0.40826722397468984
ds,B,Test,grate,-1,-2.4486598409759077,1,1,3,1,-1,1.5299330080160871
ds,B,Test,grate,-1,0.9800098922029519,1,1,3,1,-1,0.17509678099304438
ds,B,Test,grate,1,10.41944308173229,1,1,3,0,-1,0.13872459100093693
ds,B,Test,grate,1,-0.4042937933915922,1,1,3,0,-1,2.3435607639839873
ds,B,Test,grate,-1,0.24012171170514385,1,1,4,1,-1,0.4216716820374131
ds,B,Test,grate,-1,-2.2839280501955757,1,1,4,1,-1,0.7676104829879478
ds,B,Test,grate,-1,-5.295821691397235,0,2,3,1,-1,1.2669852169929072
ds,B,Test,grate,-1,-0.3986345403992817,1,1,2,1,-1,0.9021400939673185
ds,B,Test,grate,-1,5.7205196860658365,1,1,3,1,-1,1.031788251013495
ds,B,Test,grate,1,0.6796352790212439,1,1,4,0,-1,0.6078645800007507
ds,B,Test,grate,-1,4.00494898754115,1,1,2,1,-1,1.0757403520401567
ds,B,Test,grate,1,-14.212232943578659,-1,3,2,1,1,0.7179075659951195
ds,B,Test,grate,-1,-0.8249980768069493,1,1,2,1,-1,1.7960287359310314
ds,B,Test,grate,-1,1.565080730910792,0,2,1,1,-1,1.5391282269265503
ds,B,Test,grate,1,-15.378929810196547,1,1,3,1,1,0.8194205929758027
ds,B,Test,grate,1,10.360022097351028,1,1,4,1,1,1.0839840569533408
ds,B,Test,grate,1,10.330118374108231,1,1,1,0,-1,1.230389343923889
ds,B,Test,grate,-1,2.719002094354937,1,1,1,0,1,2.667666967958212
ds,B,Test,grate,1,7.707366932119473,1,1,1,1,1,0.48198368900921196
ds,B,Test,grate,-1,0.642994290363976,0,2,2,1,-1,1.06093522394076
ds,B,Test,grate,1,-10.49348828977031,1,1,2,1,1,0.570341126061976
ds,B,Test,grate,1,12.713075026882983,1,1,4,1,1,1.4399195311125368
ds,B,Test,grate,-1,-1.4702919912368682,1,1,2,1,-1,0.5991035959450528
ds,B,Test,grate,1,4.682233225796885,0,2,2,0,-1,1.5680102079641074
ds,B,Test,grate,-1,-0.2954379048015532,1,1,2,1,-1,0.3047804139787331
ds,B,Test,grate,1,-0.09172416117223832,1,1,2,0,-1,0.20336833398323506
ds,B,Test,grate,-1,-2.9586202277974065,1,1,1,1,-1,1.2645820500329137
ds,B,Test,grate,-1,0.663092382642072,1,1,1,1,-1,0.6439062639838085
ds,B,Test,grate,-1,-3.223335939382709,0,2,2,0,1,1.9081919060554355
ds,B,Test,grate,1,-9.955826319411637,0,2,2,1,1,0.8188571409555152
ds,B,Test,grate,-1,-0.5354679111975623,1,1,1,0,1,3.0833704851102084
ds,B,Test,grate,1,1.0211000705176505,0,2,2,0,-1,0.9309757510200143
ds,B,Test,grate,1,-13.692575899215543,1,1,3,1,1,1.1536193320062011
ds,B,Test,grate,1,4.4392386536655,-1,3,3,0,-1,1.5557649959810078
ds,B,Test,grate,1,10.904405357224462,1,1,2,1,1,1.6293822890147567
ds,B,Test,grate,-1,1.3760511714885248,0,2,2,1,-1,2.264370557037182
ds,B,Test,grate,1,-3.1652680624408562,1,1,2,0,-1,0.5129564220551401
ds,B,Test,grate,1,-9.830686663032523,1,1,3,1,1,0.49649784807115793
ds,B,Test,grate,-1,3.6629878285850643,-1,3,2,1,-1,0.2988547489512712
ds,B,Test,grate,-1,-2.176718641536063,1,1,2,1,-1,0.6215089350007474
ds,B,Test,grate,-1,1.0401066141891087,1,1,2,1,-1,0.3939044859725982
ds,B,Test,grate,1,-5.221669385122125,1,1,2,0,-1,0.409962038975209
ds,B,Test,grate,-1,2.1917538687390223,-1,3,1,1,-1,2.3478242779383436
ds,B,Test,grate,-1,-2.183577442737283,0,2,2,0,1,2.809089326998219
ds,B,Test,grate,1,-4.053324184926474,1,1,2,0,-1,0.73800559702795
ds,B,Test,grate,-1,-1.7049913911055268,1,1,2,1,-1,0.37293475307524204
ds,B,Test,grate,-1,-0.404509781444878,1,1,1,1,-1,1.5326404219958931
ds,B,Test,grate,-1,4.712268279002037,-1,3,1,0,1,2.3633985249325633
ds,B,Test,grate,-1,-0.8413205884883261,1,1,1,1,-1,0.30550147499889135
ds,B,Test,grate,-1,-0.6078449664289046,-1,3,1,1,-1,0.18981765897478908
ds,B,Test,grate,1,-1.5849852223844283,0,2,1,0,-1,1.229423705022782
ds,B,Test,grate,-1,2.941479140232178,1,1,1,1,-1,0.26336789794731885
ds,B,Test,grate,1,-5.523105916904179,0,2,1,0,-1,0.7912965650903061
ds,B,Test,grate,-1,2.4832110475954727,1,1,1,1,-1,0.56484867609106
ds,B,Test,grate,-1,1.8044868380955568,1,1,1,1,-1,0.42304019699804485
ds,B,Test,grate,-1,-0.8780331941311064,1,1,1,1,-1,0.1755205549998209
ds,B,Test,grate,1,-3.018240621391789,1,1,1,1,1,1.24643031693995
ds,B,Test,grate,1,0.8836501004254239,1,1,1,0,-1,0.1462403149344027
ds,B,Test,grate,-1,5.21546931978998,1,1,1,1,-1,0.3213988950010389
ds,B,Test,grate,-1,3.651079498687638,-1,3,1,1,-1,0.20279495196882635
ds,B,Test,grate,-1,1.2864755447322807,0,2,1,1,-1,0.9382891099667177
ds,B,Test,grate,-1,-0.5464892451314293,1,1,2,1,-1,2.0691080919932574
ds,B,Test,grate,1,7.925140976195859,1,1,2,1,1,0.6136313009774312
ds,B,Test,grate,-1,0.23816001023484767,-1,3,2,0,1,0.2405330139445141
ds,B,Test,grate,1,1.8362493109138378,1,1,2,0,-1,0.4170200920198113
ds,B,Test,grate,1,-7.698235948609778,-1,3,2,1,1,1.8548535290174186
ds,B,Test,grate,-1,2.1932495202290703,1,1,2,1,-1,0.7023799360031262
ds,B,Test,grate,1,-10.418796092358802,0,2,2,0,-1,1.1814643410034478
ds,B,Test,grate,-1,4.491423850612752,1,1,2,1,-1,0.8505852569360286
ds,B,Test,grate,-1,-2.126174286992282,1,1,2,1,-1,0.292849026969634
ds,B,Test,grate,1,-1.3504889371624638,0,2,2,0,-1,3.6163386550033465
ds,B,Test,grate,-1,2.2898057823254527,1,1,3,1,-1,0.49018075491767377
ds,B,Test,grate,1,17.233134010587698,1,1,2,1,1,0.4308125610696152
ds,B,Test,grate,1,-24.859318049515053,1,1,4,1,1,0.813730365014635
ds,B,Test,grate,1,5.7160205939767454,1,1,4,1,1,0.3305697609903291
ds,B,Test,grate,-1,-2.598303956243298,1,1,3,1,-1,0.4183016719762236
ds,B,Test,grate,1,-1.7139316533536313,0,2,2,0,-1,1.1376073269639164
ds,B,Test,grate,1,-15.040731065769862,1,1,3,1,1,0.5263222240610048
ds,B,Test,grate,-1,1.705500593806143,1,1,2,1,-1,0.3796087729278952
ds,B,Test,grate,1,2.5806851460078963,1,1,2,0,-1,0.3503922610543668
ds,B,Test,grate,-1,2.973879330069181,1,1,1,1,-1,1.2547268200432882
ds,B,Test,grate,1,-7.826710208842016,1,1,1,0,-1,0.4698864590609446
ds,B,Test,grate,1,18.363733147696934,1,1,2,1,1,0.5347840270260349
ds,B,Test,grate,1,13.286395787108354,1,1,3,1,1,0.6578401650767773
ds,B,Test,grate,-1,0.40931553120010333,1,1,2,1,-1,0.2694130860036239
ds,B,Test,grate,-1,0.9740518192417832,1,1,2,1,-1,0.785581780015491
ds,B,Test,grate,-1,-3.4790847102551496,0,2,2,0,1,0.7461391800316051
ds,B,Test,grate,-1,4.413824606226152,1,1,2,1,-1,0.2991477899486199
ds,B,Test,grate,1,-27.332279070212113,1,1,4,1,1,2.779650680022314
ds,B,Test,grate,-1,2.7070247046710603,0,2,2,0,1,2.914312410983257
ds,B,Test,grate,-1,1.8132031767727557,1,1,3,0,1,0.8123529059812427
ds,B,Test,grate,1,-22.43939805078462,0,2,4,1,1,1.1939104070188478
ds,B,Test,grate,1,7.991370749571741,0,2,3,0,-1,1.0772357240784913
ds,B,Test,grate,1,-0.10004338381221063,1,1,2,0,-1,1.4810345259029418
ds,B,Test,grate,-1,0.7122807316248572,1,1,2,1,-1,0.3876018919982016
ds,B,Test,grate,-1,4.59665889253516,0,2,3,1,-1,1.1143518319586292
ds,B,Test,grate,1,12.252090892960362,0,2,1,0,-1,1.9241556590422988
ds,B,Test,grate,-1,-2.1552367752231296,1,1,4,1,-1,4.241462561069056
ds,B,Test,grate,-1,-1.053576368088077,1,1,4,1,-1,0.5785623909905553
ds,B,Test,grate,-1,-2.0024046146982126,0,2,4,1,-1,0.3675367090618238
ds,B,Test,grate,-1,0.41788140271019397,0,2,1,1,-1,1.4883574190316722
ds,B,Test,grate,1,4.75940829621053,-1,3,4,0,-1,1.001691706944257
ds,B,Test,grate,-1,0.8606404150836457,1,1,4,1,-1,0.38033964904025197
ds,B,Test,grate,-1,-0.44411501200697434,1,1,2,1,-1,0.37934184598270804
ds,B,Test,grate,1,-1.186983977214148,1,1,3,0,-1,0.35743019299115986
ds,B,Test,grate,-1,3.934234111454792,0,2,2,1,-1,0.6889260270399973
ds,B,Test,grate,-1,0.003798554601055344,-1,3,3,1,-1,1.3273799780290574
ds,B,Test,grate,-1,4.167736786418217,1,1,3,1,-1,2.5837429160019383
ds,B,Test,grate,-1,4.477930124088676,0,2,2,1,-1,1.4213040269678459
ds,B,Test,grate,-1,1.233938873133064,0,2,3,1,-1,1.0061593380523846
ds,B,Test,grate,-1,-2.0259513740377977,1,1,3,1,-1,1.0269686969695613
ds,B,Test,grate,1,1.7807754445184885,0,2,2,1,1,1.026834057061933
ds,B,Test,grate,-1,1.9137585351304565,-1,3,2,0,1,2.4071971520315856
ds,B,Test,grate,-1,-3.462359759388538,0,2,3,0,1,0.8156104610534385
ds,B,Test,grate,1,21.699290463014552,0,2,4,1,1,1.863117162953131
ds,B,Test,grate,-1,1.502268876496533,1,1,2,1,-1,0.4630125080002472
ds,B,Test,grate,-1,1.0123478988193888,1,1,2,0,1,0.9092315499437973
ds,B,Test,grate,1,-6.271168409302336,1,1,2,0,-1,0.5424593560164794
ds,B,Test,grate,-1,-2.0020770275191317,1,1,2,1,-1,0.617903056088835
ds,B,Test,grate,1,0.81557931028471,1,1,2,0,-1,0.6954597299918532
ds,B,Test,grate,-1,-0.5843913240126242,1,1,2,0,1,1.2892817560350522
ds,B,Test,grate,-1,0.20175118478446288,0,2,2,1,-1,1.5238902409328148
ds,B,Test,grate,-1,-0.8477780403315727,-1,3,2,1,-1,0.31478518492076546
ds,B,Test,grate,1,-13.692030901785142,1,1,3,1,1,0.7688571680337191
ds,B,Test,grate,-1,3.0869371810823893,1,1,2,0,1,1.5189103700686246
ds,B,Test,grate,-1,3.4377571593882994,1,1,2,1,-1,2.1791242150356993
ds,B,Test,grate,1,6.734160801597776,1,1,2,1,1,0.4095110889757052
ds,B,Test,grate,-1,1.100318745817346,0,2,2,1,-1,1.2002538499655202
ds,B,Test,grate,1,-16.10907022164168,0,2,4,1,1,1.2022978210588917
ds,B,Test,grate,-1,5.927863591982819,0,2,2,0,1,0.9031310150166973
ds,B,Test,grate,1,-1.4609136373205256,1,1,2,0,-1,0.4617776550585404
ds,B,Test,grate,-1,0.6915266161130345,1,1,2,1,-1,0.6738457430619746
ds,B,Test,grate,-1,-3.5112871173686506,-1,3,2,1,-1,0.8960823889356107
ds,B,Test,grate,-1,-1.9149455395797101,1,1,2,0,1,0.39526253496296704
ds,B,Test,grate,1,3.769438116500094,0,2,2,0,-1,0.5640872489893809
ds,B,Test,grate,1,-0.5191760473572534,1,1,2,1,1,0.33592787489760667
ds,B,Test,grate,1,-0.4140669488405564,1,1,2,0,-1,0.18118902505375445
ds,B,Test,grate,-1,0.28360675108326555,1,1,2,1,-1,0.2478343459079042
ds,B,Test,grate,1,-18.879450970313925,1,1,4,1,1,0.9624608570011333
ds,B,Test,grate,1,20.304089825231685,1,1,4,0,-1,0.6720214389497414
ds,B,Test,grate,-1,2.0618956561798307,-1,3,2,1,-1,0.8432091429131106
ds,B,Test,grate,-1,2.894692489880409,-1,3,2,1,-1,0.7174485248979181
ds,B,Test,grate,-1,-0.3031452890983106,1,1,2,1,-1,0.6170619879849255
ds,B,Test,grate,1,-10.556968820353877,-1,3,2,0,-1,1.1430394500494003
ds,B,Test,grate,-1,-1.64014181599376,1,1,2,0,1,0.6623132990207523
ds,B,Test,grate,1,-9.427145801823578,0,2,3,0,-1,0.5192381530068815
ds,B,Test,grate,1,-8.707523081425967,0,2,2,0,-1,0.5842925630277023
ds,B,Test,grate,-1,0.017233603825279806,1,1,3,1,-1,0.5579591689165682
ds,B,Test,grate,1,-7.144719038927599,-1,3,3,0,-1,1.0777583919698372
ds,B,Test,grate,-1,-0.3297466588675678,1,1,3,1,-1,1.1961268660379574
ds,B,Test,grate,-1,-0.001112900125238263,1,1,2,0,1,0.4704677329864353
ds,B,Test,grate,-1,1.4473229294392138,0,2,2,0,1,0.44011596706695855
ds,B,Test,grate,-1,-2.261244950068779,-1,3,3,1,-1,0.9215967209311202
ds,B,Test,grate,-1,2.9191861363923004,1,1,2,0,1,0.7898688119603321
ds,B,Test,grate,-1,2.4861291315729663,1,1,2,0,1,0.4534210109850392
ds,B,Test,grate,-1,-0.76859485557367,0,2,3,0,1,0.8784589959541336
ds,B,Test,grate,1,-19.849595578692085,-1,3,4,0,-1,1.6305128480307758
ds,B,Test,grate,1,0.8450883206591413,-1,3,3,0,-1,1.1867633550427854
ds,B,Test,grate,1,7.432634722113752,1,1,3,0,-1,0.5415720560122281
ds,B,Test,grate,1,-24.97632356208147,1,1,4,1,1,1.0069406549446285
ds,B,Test,grate,-1,-0.5736119907741573,1,1,2,0,1,0.7172650379361585
ds,B,Test,grate,1,-20.708502203347575,1,1,4,1,1,0.4975969160441309
ds,B,Test,grate,1,-7.960248538667417,1,1,2,1,1,1.1662400669883937
ds,B,Test,grate,1,-19.02326261126852,1,1,4,1,1,1.1213194919982925
ds,B,Test,grate,1,3.185052975991509,1,1,2,0,-1,2.261168773053214
ds,B,Test,grate,1,10.995118184453077,1,1,4,1,1,2.404968904913403
ds,B,Test,grate,-1,-1.5272858047257651,1,1,2,1,-1,0.5211645710514858
ds,B,Test,grate,-1,-1.7946294046253461,1,1,2,1,-1,0.2563324139919132
ds,B,Test,grate,1,-1.2425842464218786,0,2,2,1,1,1.0488887529354542
ds,B,Test,grate,-1,1.7138751679273074,-1,3,2,0,1,1.0774108410114422
ds,B,Test,grate,-1,-5.543656310594881,1,1,1,0,1,10.0
ds,B,Test,grate,-1,3.1940410601654845,1,1,1,0,1,0.9166010239860043
ds,B,Test,grate,1,-7.269495157760994,1,1,1,0,-1,0.5268582209246233
ds,B,Test,grate,-1,6.668152820392909,0,2,3,1,-1,0.8428618190810084
ds,B,Test,grate,1,26.059195090415564,-1,3,4,1,1,2.6543362939264625
ds,B,Test,grate,-1,-2.0645578525000587,1,1,3,1,-1,0.7475738449720666
ds,B,Test,grate,-1,-1.9969130173134044,1,1,3,1,-1,1.6650529339676723
ds,B,Test,grate,1,22.244054757050215,1,1,4,1,1,0.9737480439944193
ds,B,Test,grate,-1,1.1730532133941634,-1,3,2,0,1,0.7473589460132644
ds,B,Test,grate,-1,1.3783774347254967,0,2,4,1,-1,1.2911767220357433
ds,B,Test,grate,-1,-0.7228925905221542,1,1,4,1,-1,1.0853495579212904
ds,B,Test,grate,-1,6.152916856230518,1,1,4,1,-1,0.39528433501254767
ds,B,Test,grate,-1,1.2484998469631583,1,1,4,1,-1,0.190381477936171
ds,B,Test,grate,-1,0.410046730829032,1,1,4,1,-1,0.34340482705738395
ds,B,Test,grate,-1,0.09688870721450672,1,1,4,1,-1,0.3137338110245764
ds,B,Test,grate,-1,5.476982612514456,1,1,4,1,-1,0.6583361449884251
ds,B,Test,grate,-1,-3.873052216132698,1,1,2,0,1,0.8491205939790234
ds,B,Test,grate,-1,2.495102770470904,1,1,3,1,-1,1.3996628290042281
ds,B,Test,grate,1,-9.351003893273367,0,2,3,0,-1,1.0208601240301505
ds,B,Test,grate,1,2.4238963309737844,-1,3,2,1,1,1.1296714569907635
ds,B,Test,grate,-1,-0.29498022947180835,-1,3,4,1,-1,8.91571913100779
ds,B,Test,grate,-1,-0.7804195282543692,1,1,2,0,1,1.4312163719441742
ds,B,Test,grate,1,2.1983161906587876,1,1,2,0,-1,0.3793904330814257
ds,B,Test,grate,-1,1.1729777429756947,1,1,3,1,-1,0.27603780990466475
ds,B,Test,grate,1,-6.9041082267043965,1,1,3,1,1,10.0
ds,B,Test,grate,-1,-4.373594288063927,1,1,1,1,-1,0.7108572269789875
ds,B,Test,grate,1,-4.602608691488187,1,1,1,0,-1,0.46770974108949304
ds,B,Test,grate,1,0.10422586537231446,1,1,2,0,-1,0.31459029798861593
ds,B,Test,grate,-1,2.5131380496459927,1,1,2,1,-1,0.8952069419901818
ds,B,Test,grate,1,2.1114494182453742,1,1,2,0,-1,0.38771477807313204
ds,B,Test,grate,-1,-0.941205408352924,-1,3,2,1,-1,0.3812119859503582
ds,B,Test,grate,-1,-2.016120021058634,0,2,3,1,-1,0.5435516940196976
ds,B,Test,grate,-1,-1.588038850014459,-1,3,3,1,-1,2.594499208033085
ds,B,Test,grate,1,5.159793689662822,0,2,3,0,-1,0.6965385390212759
ds,B,Test,grate,-1,-1.272587054944016,1,1,3,1,-1,0.3957394689787179
ds,B,Test,grate,1,-19.112236630982768,1,1,2,1,1,0.6210936120478436
ds,B,Test,grate,1,3.702412530347077,1,1,1,1,1,0.6140914530260488
ds,B,Test,grate,-1,-6.487323636887243,0,2,3,1,-1,1.9488270680885762
ds,B,Test,grate,1,-11.051851262982797,-1,3,4,0,-1,1.2014229990309104
ds,B,Test,grate,-1,1.8865861498382885,1,1,4,1,-1,0.5275055170059204
ds,B,Test,grate,-1,1.6259118386935665,1,1,3,1,-1,0.22010737005621195
ds,B,Test,grate,-1,-0.0027103497841979144,0,2,4,1,-1,1.81272975995671
ds,B,Test,grate,-1,-2.459411193461534,1,1,3,1,-1,0.4822798949899152
ds,B,Test,grate,-1,-1.5976992862223653,1,1,3,0,1,0.33606863499153405
ds,B,Test,grate,1,6.73966582758763,-1,3,3,0,-1,1.3121648840606213
ds,B,Test,grate,1,10.609439321443487,1,1,4,1,1,0.36574234103318304
ds,B,Test,grate,-1,-0.8588057924576538,1,1,3,1,-1,0.6763497969368473
ds,B,Test,grate,1,-9.359815966606545,1,1,2,1,1,0.32828159199561924
ds,B,Test,grate,1,4.692679866729417,1,1,2,1,1,0.37438225001096725
ds,B,Test,grate,-1,3.7889293493420984,1,1,2,0,1,2.2673411919968203
ds,B,Test,grate,1,-1.0129126389337715,1,1,3,0,-1,2.422741516958922
ds,B,Test,grate,1,-1.3046491001517104,1,1,3,0,-1,0.38020071596838534
ds,B,Test,grate,-1,-3.102279168535431,1,1,3,1,-1,0.63080910500139
ds,B,Test,grate,-1,2.2437122297652565,1,1,3,1,-1,0.7618789749685675
ds,B,Test,grate,-1,-0.921560261022103,1,1,3,1,-1,0.3295567469904199
ds,B,Test,grate,1,-23.139679946618465,1,1,4,1,1,1.936718429904431
ds,B,Test,grate,1,21.3410348129659,1,1,4,1,1,0.21161752904299647
ds,B,Test,grate,1,21.140037894438098,1,1,4,1,1,0.31406665896065533
ds,B,Test,grate,-1,0.6419715056761244,1,1,3,1,-1,0.46881274692714214
ds,B,Test,grate,-1,1.2459866108812092,1,1,3,0,1,0.315811775973998
ds,B,Test,grate,1,-2.4118488206772293,1,1,3,0,-1,0.3722917860141024
ds,B,Test,grate,-1,-0.12256637553358649,1,1,3,1,-1,0.8955250310245901
ds,B,Test,grate,-1,-3.6832420597282534,1,1,3,1,-1,0.716712550027296
ds,B,Test,grate,-1,2.295796595916444,0,2,3,0,1,2.3020142839523032
ds,B,Test,grate,1,9.573006115399082,1,1,2,1,1,0.7846802750136703
ds,B,Test,grate,-1,-2.281658254977603,1,1,2,0,1,0.36638837901409715
ds,B,Test,grate,1,-5.8051615529270055,1,1,2,0,-1,0.2332336859544739
ds,B,Test,grate,-1,5.7968199709136705,1,1,2,1,-1,0.5717153480509296
ds,B,Test,grate,-1,-3.2960225631152973,1,1,3,1,-1,0.4017889000242576
ds,B,Test,grate,1,13.342926978594782,1,1,3,0,-1,0.18312952504493296
ds,B,Test,grate,-1,-2.9510449604935154,1,1,3,0,1,1.3948491170303896
ds,B,Test,grate,1,14.652042351366685,1,1,4,1,1,0.42469199805054814
ds,B,Test,grate,1,6.818279414431252,1,1,3,1,1,0.21953294798731804
ds,B,Test,grate,-1,-3.2753154081072617,0,2,3,0,1,0.6318141489755362
ds,B,Test,grate,-1,-1.8436428592005019,1,1,3,1,-1,0.4965733930002898
ds,B,Test,grate,-1,2.6847980688596635,1,1,3,1,-1,0.1319287079386413
ds,B,Test,grate,1,4.764132753156428,1,1,3,1,1,0.24829378502909094
ds,B,Test,grate,1,-30.818894593833207,-1,3,4,0,-1,1.7810010999673977
ds,B,Test,grate,1,-5.401854750180128,-1,3,3,0,-1,1.5455009209690616
ds,B,Test,grate,1,-11.804524888421101,-1,3,4,0,-1,0.27735614590346813
ds,B,Test,grate,1,-5.035029555129189,0,2,3,0,-1,0.6293799929553643
ds,B,Test,grate,1,8.429978132752844,1,1,3,1,1,0.39865681901574135
ds,B,Test,grate,1,0.4359434991006063,-1,3,3,0,-1,0.13861870393157005
ds,B,Test,grate,1,8.94120518534199,1,1,3,0,-1,0.4390575250145048
ds,B,Test,grate,-1,1.2477566245944705,1,1,2,0,1,0.27741253294516355
ds,B,Test,grate,1,3.7422633464770008,1,1,3,0,-1,0.2330194410169497
ds,B,Test,grate,1,-15.001924931963295,1,1,3,1,1,1.3107221618993208
ds,B,Test,grate,1,2.143318199179979,1,1,3,0,-1,1.2034002630971372
ds,B,Test,grate,1,24.239778643197404,0,2,3,1,1,0.7175878980197012
ds,B,Test,grate,1,24.89368635591033,0,2,3,1,1,1.2232643590541556
ds,B,Test,grate,-1,0.04917234874321087,1,1,3,1,-1,0.3955748330336064
